Date and Time, Depth (Ft), Oxygen Conc. (mg/L)
2023-11-11T12:16:45-0800, -59 ft, 5.4864
2023-11-11T12:16:45-0800, -62 ft, 5.3333
2023-11-11T12:16:45-0800, -3 ft, 9.9219
2023-11-11T12:16:45-0800, -66 ft, 5.2396
2023-11-11T12:16:45-0800, -69 ft, 5.1655
2023-11-11T12:16:45-0800, -72 ft, 5.0189
2023-11-11T12:16:45-0800, -75 ft, 4.9168
2023-11-11T12:16:45-0800, -79 ft, 4.8782
2023-11-11T12:16:45-0800, -82 ft, 4.8451
2023-11-11T12:16:45-0800, -85 ft, 4.7727
2023-11-11T12:16:45-0800, -89 ft, 4.7196
2023-11-11T12:16:45-0800, -92 ft, 4.6818
2023-11-11T12:16:45-0800, -7 ft, 9.721
2023-11-11T12:16:45-0800, -10 ft, 9.5655
2023-11-11T12:16:45-0800, -13 ft, 10.3465
2023-11-11T12:16:45-0800, -16 ft, 10.6149
2023-11-11T12:16:45-0800, -20 ft, 10.68
2023-11-11T12:16:45-0800, -23 ft, 11.2982
2023-11-11T12:16:45-0800, -26 ft, 11.8072
2023-11-11T12:16:45-0800, -30 ft, 11.5929
2023-11-12T12:17:12-0800, -33 ft, 10.1898
2023-11-12T12:17:12-0800, -36 ft, 8.0166
2023-11-12T12:17:12-0800, -39 ft, 7.3427
2023-11-12T12:17:12-0800, -43 ft, 7.2266
2023-11-12T12:17:12-0800, -46 ft, 7.1024
2023-11-12T12:17:12-0800, -49 ft, 6.7915
2023-11-12T12:17:12-0800, -52 ft, 6.2641
2023-11-12T12:17:12-0800, -56 ft, 5.8065
2023-11-12T12:17:12-0800, -59 ft, 5.4864
2023-11-12T12:17:12-0800, -62 ft, 5.3333
2023-11-12T12:17:12-0800, -3 ft, 9.9219
2023-11-12T12:17:12-0800, -66 ft, 5.2396
2023-11-12T12:17:12-0800, -69 ft, 5.1655
2023-11-12T12:17:12-0800, -72 ft, 5.0189
2023-11-12T12:17:12-0800, -75 ft, 4.9168
2023-11-12T12:17:12-0800, -79 ft, 4.8782
2023-11-12T12:17:12-0800, -82 ft, 4.8451
2023-11-12T12:17:12-0800, -85 ft, 4.7727
2023-11-12T12:17:12-0800, -89 ft, 4.7196
2023-11-12T12:17:12-0800, -92 ft, 4.6818
2023-11-12T12:17:12-0800, -7 ft, 9.721
2023-11-12T12:17:12-0800, -10 ft, 9.5655
2023-11-12T12:17:12-0800, -13 ft, 10.3465
2023-11-12T12:17:12-0800, -16 ft, 10.6149
2023-11-12T12:17:12-0800, -20 ft, 10.68
2023-11-12T12:17:12-0800, -23 ft, 11.2982
2023-11-12T12:17:12-0800, -26 ft, 11.8072
2023-11-12T12:17:12-0800, -30 ft, 11.5929
2023-11-13T12:17:11-0800, -33 ft, 10.1898
2023-11-13T12:17:11-0800, -36 ft, 8.0166
2023-11-13T12:17:11-0800, -39 ft, 7.3427
2023-11-13T12:17:11-0800, -43 ft, 7.2266
2023-11-13T12:17:11-0800, -46 ft, 7.1024
2023-11-13T12:17:11-0800, -49 ft, 6.7915
2023-11-13T12:17:11-0800, -52 ft, 6.2641
2023-11-13T12:17:11-0800, -56 ft, 5.8065
2023-11-13T12:17:11-0800, -59 ft, 5.4864
2023-11-13T12:17:11-0800, -62 ft, 5.3333
2023-11-13T12:17:11-0800, -3 ft, 9.9219
2023-11-13T12:17:11-0800, -66 ft, 5.2396
2023-11-13T12:17:11-0800, -69 ft, 5.1655
2023-11-13T12:17:11-0800, -72 ft, 5.0189
2023-11-13T12:17:11-0800, -75 ft, 4.9168
2023-11-13T12:17:11-0800, -79 ft, 4.8782
2023-11-13T12:17:11-0800, -82 ft, 4.8451
2023-11-13T12:17:11-0800, -85 ft, 4.7727
2023-11-13T12:17:11-0800, -89 ft, 4.7196
2023-11-13T12:17:11-0800, -92 ft, 4.6818
2023-11-13T12:17:11-0800, -7 ft, 9.721
2023-11-13T12:17:11-0800, -10 ft, 9.5655
2023-11-13T12:17:11-0800, -13 ft, 10.3465
2023-11-13T12:17:11-0800, -16 ft, 10.6149
2023-11-13T12:17:11-0800, -20 ft, 10.68
2023-11-13T12:17:11-0800, -23 ft, 11.2982
2023-11-13T12:17:11-0800, -26 ft, 11.8072
2023-11-13T12:17:11-0800, -30 ft, 11.5929
2023-11-14T12:16:36-0800, -33 ft, 10.1898
2023-11-14T12:16:36-0800, -36 ft, 8.0166
2023-11-14T12:16:36-0800, -39 ft, 7.3427
2023-11-14T12:16:36-0800, -43 ft, 7.2266
2023-11-14T12:16:36-0800, -46 ft, 7.1024
2023-11-14T12:16:36-0800, -49 ft, 6.7915
2023-11-14T12:16:36-0800, -52 ft, 6.2641
2023-11-14T12:16:36-0800, -56 ft, 5.8065
2023-11-14T12:16:36-0800, -59 ft, 5.4864
2023-11-14T12:16:36-0800, -62 ft, 5.3333
2023-11-14T12:16:36-0800, -3 ft, 9.9219
2023-11-14T12:16:36-0800, -66 ft, 5.2396
2023-11-14T12:16:36-0800, -69 ft, 5.1655
2023-11-14T12:16:36-0800, -72 ft, 5.0189
2023-11-14T12:16:36-0800, -75 ft, 4.9168
2023-11-14T12:16:36-0800, -79 ft, 4.8782
2023-11-14T12:16:36-0800, -82 ft, 4.8451
2023-11-14T12:16:36-0800, -85 ft, 4.7727
2023-11-14T12:16:36-0800, -89 ft, 4.7196
2023-11-14T12:16:36-0800, -92 ft, 4.6818
2023-11-14T12:16:36-0800, -7 ft, 9.721
2023-11-14T12:16:36-0800, -10 ft, 9.5655
2023-11-14T12:16:36-0800, -13 ft, 10.3465
2023-11-14T12:16:36-0800, -16 ft, 10.6149
2023-11-14T12:16:36-0800, -20 ft, 10.68
2023-11-14T12:16:36-0800, -23 ft, 11.2982
2023-11-14T12:16:36-0800, -26 ft, 11.8072
2023-11-14T12:16:36-0800, -30 ft, 11.5929
2023-11-15T12:17:26-0800, -33 ft, 10.1898
2023-11-15T12:17:26-0800, -36 ft, 8.0166
2023-11-15T12:17:26-0800, -39 ft, 7.3427
2023-11-15T12:17:26-0800, -43 ft, 7.2266
2023-11-15T12:17:26-0800, -46 ft, 7.1024
2023-11-15T12:17:26-0800, -49 ft, 6.7915
2023-11-15T12:17:26-0800, -52 ft, 6.2641
2023-11-15T12:17:26-0800, -56 ft, 5.8065
2023-11-15T12:17:26-0800, -59 ft, 5.4864
2023-11-15T12:17:26-0800, -62 ft, 5.3333
2023-11-15T12:17:26-0800, -3 ft, 9.9219
2023-11-15T12:17:26-0800, -66 ft, 5.2396
2023-11-15T12:17:26-0800, -69 ft, 5.1655
2023-11-15T12:17:26-0800, -72 ft, 5.0189
2023-11-15T12:17:26-0800, -75 ft, 4.9168
2023-11-15T12:17:26-0800, -79 ft, 4.8782
2023-11-15T12:17:26-0800, -82 ft, 4.8451
2023-11-15T12:17:26-0800, -85 ft, 4.7727
2023-11-15T12:17:26-0800, -89 ft, 4.7196
2023-11-15T12:17:26-0800, -92 ft, 4.6818
2023-11-15T12:17:26-0800, -7 ft, 9.721
2023-11-15T12:17:26-0800, -10 ft, 9.5655
2023-11-15T12:17:26-0800, -13 ft, 10.3465
2023-11-15T12:17:26-0800, -16 ft, 10.6149
2023-11-15T12:17:26-0800, -20 ft, 10.68
2023-11-15T12:17:26-0800, -23 ft, 11.2982
2023-11-15T12:17:26-0800, -26 ft, 11.8072
2023-11-15T12:17:26-0800, -30 ft, 11.5929
2023-11-16T12:16:42-0800, -33 ft, 10.1898
2023-11-16T12:16:42-0800, -36 ft, 8.0166
2023-11-16T12:16:42-0800, -39 ft, 7.3427
2023-11-16T12:16:42-0800, -43 ft, 7.2266
2023-11-16T12:16:42-0800, -46 ft, 7.1024
2023-11-16T12:16:42-0800, -49 ft, 6.7915
2023-11-16T12:16:42-0800, -52 ft, 6.2641
2023-11-16T12:16:42-0800, -56 ft, 5.8065
2023-11-16T12:16:42-0800, -59 ft, 5.4864
2023-11-16T12:16:42-0800, -62 ft, 5.3333
2023-11-16T12:16:42-0800, -3 ft, 9.9219
2023-11-16T12:16:42-0800, -66 ft, 5.2396
2023-11-16T12:16:42-0800, -69 ft, 5.1655
2023-11-16T12:16:42-0800, -72 ft, 5.0189
2023-11-16T12:16:42-0800, -75 ft, 4.9168
2023-11-16T12:16:42-0800, -79 ft, 4.8782
2023-11-16T12:16:42-0800, -82 ft, 4.8451
2023-11-16T12:16:42-0800, -85 ft, 4.7727
2023-11-16T12:16:42-0800, -89 ft, 4.7196
2023-11-16T12:16:42-0800, -92 ft, 4.6818
2023-11-16T12:16:42-0800, -7 ft, 9.721
2023-11-16T12:16:42-0800, -10 ft, 9.5655
2023-11-16T12:16:42-0800, -13 ft, 10.3465
2023-11-16T12:16:42-0800, -16 ft, 10.6149
2023-11-16T12:16:42-0800, -20 ft, 10.68
2023-11-16T12:16:42-0800, -23 ft, 11.2982
2023-11-16T12:16:42-0800, -26 ft, 11.8072
2023-11-16T12:16:42-0800, -30 ft, 11.5929
2023-11-17T12:16:34-0800, -33 ft, 10.1898
2023-11-17T12:16:34-0800, -36 ft, 8.0166
2023-11-17T12:16:34-0800, -39 ft, 7.3427
2023-11-17T12:16:34-0800, -43 ft, 7.2266
2023-11-17T12:16:34-0800, -46 ft, 7.1024
2023-11-17T12:16:34-0800, -49 ft, 6.7915
2023-11-17T12:16:34-0800, -52 ft, 6.2641
2023-11-17T12:16:34-0800, -56 ft, 5.8065
2023-11-17T12:16:34-0800, -59 ft, 5.4864
2023-11-17T12:16:34-0800, -62 ft, 5.3333
2023-11-17T12:16:34-0800, -3 ft, 9.9219
2023-11-17T12:16:34-0800, -66 ft, 5.2396
2023-11-17T12:16:34-0800, -69 ft, 5.1655
2023-11-17T12:16:34-0800, -72 ft, 5.0189
2023-11-17T12:16:34-0800, -75 ft, 4.9168
2023-11-17T12:16:34-0800, -79 ft, 4.8782
2023-11-17T12:16:34-0800, -82 ft, 4.8451
2023-11-17T12:16:34-0800, -85 ft, 4.7727
2023-11-17T12:16:34-0800, -89 ft, 4.7196
2023-11-17T12:16:34-0800, -92 ft, 4.6818
2023-11-17T12:16:34-0800, -7 ft, 9.721
2023-11-17T12:16:34-0800, -10 ft, 9.5655
2023-11-17T12:16:34-0800, -13 ft, 10.3465
2023-11-17T12:16:34-0800, -16 ft, 10.6149
2023-11-17T12:16:34-0800, -20 ft, 10.68
2023-11-17T12:16:34-0800, -23 ft, 11.2982
2023-11-17T12:16:34-0800, -26 ft, 11.8072
2023-11-17T12:16:34-0800, -30 ft, 11.5929
